PersID;IDDossierEtudiant;Nom;Prénom;CampagneIntitulé;IDCampagne;IDDemande;IDOccur Choix 1;IDOccur Choix 2;IDOccur Choix 3;IDOccur Choix 4;IDOccur Choix 5;IDOccur Choix 6;IDOccur Choix 7;IDOccur Choix 8;IDOccur Choix 9;IDOccur Choix 10;IDOccur Choix 11;IDOccur Choix 12;IDOccur Choix 13;IDOccur Choix 14
300155;300155;2084eb5616e13c9e;101c67b7620d00a6;Campagne synthétique;544;54402;36813;36815;;;;;;;;;;;;
300155;300155;2084eb5616e13c9e;101c67b7620d00a6;Campagne synthétique;544;54403;35307;36087;35445;;;;;;;;;;;
300155;300155;2084eb5616e13c9e;101c67b7620d00a6;Campagne synthétique;544;54404;35773;35809;;;;;;;;;;;;
300155;300155;2084eb5616e13c9e;101c67b7620d00a6;Campagne synthétique;544;54405;33471;35435;34780;33425;35972;35968;35611;;;;;;;
300155;300155;2084eb5616e13c9e;101c67b7620d00a6;Campagne synthétique;544;54406;36807;36809;36811;36810;;;;;;;;;;
300155;300155;2084eb5616e13c9e;101c67b7620d00a6;Campagne synthétique;544;54407;36789;;;;;;;;;;;;;
300155;300155;2084eb5616e13c9e;101c67b7620d00a6;Campagne synthétique;544;54408;36775;;;;;;;;;;;;;
300155;300155;2084eb5616e13c9e;101c67b7620d00a6;Campagne synthétique;544;54409;36791;36792;;;;;;;;;;;;
300156;300156;50ca0c6e728b126d;9f3583ac4a5af2a0;Campagne synthétique;544;54401;35308;;;;;;;;;;;;;
300156;300156;50ca0c6e728b126d;9f3583ac4a5af2a0;Campagne synthétique;544;54402;36814;36813;36038;;;;;;;;;;;
300156;300156;50ca0c6e728b126d;9f3583ac4a5af2a0;Campagne synthétique;544;54403;36105;35307;33796;35440;;;;;;;;;;
300156;300156;50ca0c6e728b126d;9f3583ac4a5af2a0;Campagne synthétique;544;54404;35954;35955;35771;35809;;;;;;;;;;
300156;300156;50ca0c6e728b126d;9f3583ac4a5af2a0;Campagne synthétique;544;54405;35435;36827;;;;;;;;;;;;
300156;300156;50ca0c6e728b126d;9f3583ac4a5af2a0;Campagne synthétique;544;54406;36810;36811;36807;36809;;;;;;;;;;
300156;300156;50ca0c6e728b126d;9f3583ac4a5af2a0;Campagne synthétique;544;54407;35598;;;;;;;;;;;;;
300156;300156;50ca0c6e728b126d;9f3583ac4a5af2a0;Campagne synthétique;544;54408;36774;35869;;;;;;;;;;;;
300156;300156;50ca0c6e728b126d;9f3583ac4a5af2a0;Campagne synthétique;544;54409;36790;36791;36794;36792;;;;;;;;;;
300157;300157;617ea48a1d907aa7;6177ca5e02f26146;Campagne synthétique;544;54401;35441;;;;;;;;;;;;;
300157;300157;617ea48a1d907aa7;6177ca5e02f26146;Campagne synthétique;544;54402;36038;36815;36813;;;;;;;;;;;
300157;300157;617ea48a1d907aa7;6177ca5e02f26146;Campagne synthétique;544;54403;35440;36088;36105;35445;35352;35400;33796;;;;;;;
300157;300157;617ea48a1d907aa7;6177ca5e02f26146;Campagne synthétique;544;54404;34316;35954;35773;35076;35956;;;;;;;;;
300157;300157;617ea48a1d907aa7;6177ca5e02f26146;Campagne synthétique;544;54405;36825;;;;;;;;;;;;;
300157;300157;617ea48a1d907aa7;6177ca5e02f26146;Campagne synthétique;544;54406;36811;36810;36807;36809;;;;;;;;;;
300157;300157;617ea48a1d907aa7;6177ca5e02f26146;Campagne synthétique;544;54407;36785;36780;35597;35598;;;;;;;;;;
300157;300157;617ea48a1d907aa7;6177ca5e02f26146;Campagne synthétique;544;54408;36774;;;;;;;;;;;;;
300157;300157;617ea48a1d907aa7;6177ca5e02f26146;Campagne synthétique;544;54409;36790;36794;36791;36792;;;;;;;;;;
300158;300158;68f2bcc5fedd4f0c;d29458ce9e9cf2a4;Campagne synthétique;544;54401;36086;35441;35308;;;;;;;;;;;
300158;300158;68f2bcc5fedd4f0c;d29458ce9e9cf2a4;Campagne synthétique;544;54402;36815;36814;36813;36038;;;;;;;;;;
300158;300158;68f2bcc5fedd4f0c;d29458ce9e9cf2a4;Campagne synthétique;544;54403;35307;35440;;;;;;;;;;;;
300158;300158;68f2bcc5fedd4f0c;d29458ce9e9cf2a4;Campagne synthétique;544;54404;35776;35771;35809;35773;;;;;;;;;;
300158;300158;68f2bcc5fedd4f0c;d29458ce9e9cf2a4;Campagne synthétique;544;54405;36825;33425;;;;;;;;;;;;
300158;300158;68f2bcc5fedd4f0c;d29458ce9e9cf2a4;Campagne synthétique;544;54406;36810;36807;36809;36811;;;;;;;;;;
300158;300158;68f2bcc5fedd4f0c;d29458ce9e9cf2a4;Campagne synthétique;544;54407;36789;36780;36779;36785;35597;35598;;;;;;;;
300158;300158;68f2bcc5fedd4f0c;d29458ce9e9cf2a4;Campagne synthétique;544;54408;36775;36774;;;;;;;;;;;;
300158;300158;68f2bcc5fedd4f0c;d29458ce9e9cf2a4;Campagne synthétique;544;54409;36790;;;;;;;;;;;;;
300159;300159;3c56d8bfb1cd77f1;b048e4875032cc26;Campagne synthétique;544;54401;35441;;;;;;;;;;;;;
300159;300159;3c56d8bfb1cd77f1;b048e4875032cc26;Campagne synthétique;544;54402;36815;36813;36038;36814;;;;;;;;;;
300159;300159;3c56d8bfb1cd77f1;b048e4875032cc26;Campagne synthétique;544;54403;35352;36088;35400;35307;36105;;;;;;;;;
300159;300159;3c56d8bfb1cd77f1;b048e4875032cc26;Campagne synthétique;544;54404;35773;37032;35076;35810;35954;35955;35776;35809;;;;;;
300159;300159;3c56d8bfb1cd77f1;b048e4875032cc26;Campagne synthétique;544;54405;35972;35970;35874;35428;33425;36806;36825;36858;;;;;;
300159;300159;3c56d8bfb1cd77f1;b048e4875032cc26;Campagne synthétique;544;54406;36810;36811;36807;;;;;;;;;;;
300159;300159;3c56d8bfb1cd77f1;b048e4875032cc26;Campagne synthétique;544;54407;35600;36779;35597;36785;35598;36789;;;;;;;;
300159;300159;3c56d8bfb1cd77f1;b048e4875032cc26;Campagne synthétique;544;54408;36775;;;;;;;;;;;;;
300159;300159;3c56d8bfb1cd77f1;b048e4875032cc26;Campagne synthétique;544;54409;36792;36794;;;;;;;;;;;;
300160;300160;f032dd9d55b546f5;3e6561568de35292;Campagne synthétique;544;54401;35308;35441;36086;;;;;;;;;;;
300160;300160;f032dd9d55b546f5;3e6561568de35292;Campagne synthétique;544;54402;36814;;;;;;;;;;;;;
300160;300160;f032dd9d55b546f5;3e6561568de35292;Campagne synthétique;544;54403;;;;;;;;;;;;;;
300160;300160;f032dd9d55b546f5;3e6561568de35292;Campagne synthétique;544;54404;37032;35810;34316;35955;35809;35956;35954;;;;;;;
300160;300160;f032dd9d55b546f5;3e6561568de35292;Campagne synthétique;544;54405;35972;36858;35968;35874;33471;36827;;;;;;;;
300160;300160;f032dd9d55b546f5;3e6561568de35292;Campagne synthétique;544;54406;36810;36809;;;;;;;;;;;;
300160;300160;f032dd9d55b546f5;3e6561568de35292;Campagne synthétique;544;54407;36785;35600;35598;36789;36780;36779;35597;;;;;;;
300160;300160;f032dd9d55b546f5;3e6561568de35292;Campagne synthétique;544;54408;36775;;;;;;;;;;;;;
300160;300160;f032dd9d55b546f5;3e6561568de35292;Campagne synthétique;544;54409;36790;36791;36792;;;;;;;;;;;
300161;300161;c8ffadabaa7bcc1b;a30ec40387befd60;Campagne synthétique;544;54401;36086;35308;35441;;;;;;;;;;;
300161;300161;c8ffadabaa7bcc1b;a30ec40387befd60;Campagne synthétique;544;54402;36038;36814;36813;;;;;;;;;;;
300161;300161;c8ffadabaa7bcc1b;a30ec40387befd60;Campagne synthétique;544;54403;35307;35440;36088;35352;35400;35445;;;;;;;;
300161;300161;c8ffadabaa7bcc1b;a30ec40387befd60;Campagne synthétique;544;54404;35955;37032;35810;35076;35956;35776;35773;;;;;;;
300161;300161;c8ffadabaa7bcc1b;a30ec40387befd60;Campagne synthétique;544;54405;36825;35435;36816;;;;;;;;;;;
300161;300161;c8ffadabaa7bcc1b;a30ec40387befd60;Campagne synthétique;544;54406;36807;36810;36811;36809;;;;;;;;;;
300161;300161;c8ffadabaa7bcc1b;a30ec40387befd60;Campagne synthétique;544;54407;35598;36785;;;;;;;;;;;;
300161;300161;c8ffadabaa7bcc1b;a30ec40387befd60;Campagne synthétique;544;54408;36774;36775;;;;;;;;;;;;
300161;300161;c8ffadabaa7bcc1b;a30ec40387befd60;Campagne synthétique;544;54409;36791;;;;;;;;;;;;;
300162;300162;14f29e5e3f776523;d05ac878f34f2a72;Campagne synthétique;544;54401;35441;35308;;;;;;;;;;;;
300162;300162;14f29e5e3f776523;d05ac878f34f2a72;Campagne synthétique;544;54402;36815;36038;;;;;;;;;;;;
300162;300162;14f29e5e3f776523;d05ac878f34f2a72;Campagne synthétique;544;54403;33796;35400;36087;35352;;;;;;;;;;
300162;300162;14f29e5e3f776523;d05ac878f34f2a72;Campagne synthétique;544;54404;34316;35809;35954;35771;35076;35773;37032;;;;;;;
300162;300162;14f29e5e3f776523;d05ac878f34f2a72;Campagne synthétique;544;54405;36858;35428;33471;35970;35610;;;;;;;;;
300162;300162;14f29e5e3f776523;d05ac878f34f2a72;Campagne synthétique;544;54406;36807;;;;;;;;;;;;;
300162;300162;14f29e5e3f776523;d05ac878f34f2a72;Campagne synthétique;544;54407;36789;35597;36779;;;;;;;;;;;
300162;300162;14f29e5e3f776523;d05ac878f34f2a72;Campagne synthétique;544;54408;36775;35869;36774;;;;;;;;;;;
300162;300162;14f29e5e3f776523;d05ac878f34f2a72;Campagne synthétique;544;54409;36791;36790;;;;;;;;;;;;
300163;300163;c0916cdab473c0ea;497fe4941a938f6f;Campagne synthétique;544;54401;35308;35441;36086;;;;;;;;;;;
300163;300163;c0916cdab473c0ea;497fe4941a938f6f;Campagne synthétique;544;54402;36038;36813;;;;;;;;;;;;
300163;300163;c0916cdab473c0ea;497fe4941a938f6f;Campagne synthétique;544;54403;35400;36087;35307;36088;33796;35445;35440;;;;;;;
300163;300163;c0916cdab473c0ea;497fe4941a938f6f;Campagne synthétique;544;54404;34316;35955;35809;35076;37032;35771;35810;35956;;;;;;
300163;300163;c0916cdab473c0ea;497fe4941a938f6f;Campagne synthétique;544;54405;35610;35611;35412;35428;36858;35970;36816;36825;;;;;;
300163;300163;c0916cdab473c0ea;497fe4941a938f6f;Campagne synthétique;544;54406;;;;;;;;;;;;;;
300163;300163;c0916cdab473c0ea;497fe4941a938f6f;Campagne synthétique;544;54407;35597;36785;36789;35598;36779;;;;;;;;;
300163;300163;c0916cdab473c0ea;497fe4941a938f6f;Campagne synthétique;544;54408;36775;36774;;;;;;;;;;;;
300163;300163;c0916cdab473c0ea;497fe4941a938f6f;Campagne synthétique;544;54409;36791;;;;;;;;;;;;;
300164;300164;bcc2996c34a19e54;ef946660b34cd513;Campagne synthétique;544;54401;35308;35441;;;;;;;;;;;;
300164;300164;bcc2996c34a19e54;ef946660b34cd513;Campagne synthétique;544;54402;36814;36038;36815;;;;;;;;;;;
300164;300164;bcc2996c34a19e54;ef946660b34cd513;Campagne synthétique;544;54403;36088;35445;36087;;;;;;;;;;;
300164;300164;bcc2996c34a19e54;ef946660b34cd513;Campagne synthétique;544;54404;35809;35955;35773;35076;35954;35956;34316;;;;;;;
300164;300164;bcc2996c34a19e54;ef946660b34cd513;Campagne synthétique;544;54405;36806;34780;35428;35970;35412;35611;;;;;;;;
300164;300164;bcc2996c34a19e54;ef946660b34cd513;Campagne synthétique;544;54406;36810;36809;36807;36811;;;;;;;;;;
300164;300164;bcc2996c34a19e54;ef946660b34cd513;Campagne synthétique;544;54407;36785;36779;;;;;;;;;;;;
300164;300164;bcc2996c34a19e54;ef946660b34cd513;Campagne synthétique;544;54408;35869;;;;;;;;;;;;;
300164;300164;bcc2996c34a19e54;ef946660b34cd513;Campagne synthétique;544;54409;36792;36794;36790;;;;;;;;;;;
300165;300165;c2ec8eb03323f70f;835cfd943a25c0cf;Campagne synthétique;544;54401;36086;;;;;;;;;;;;;
300165;300165;c2ec8eb03323f70f;835cfd943a25c0cf;Campagne synthétique;544;54402;36815;36813;;;;;;;;;;;;
300165;300165;c2ec8eb03323f70f;835cfd943a25c0cf;Campagne synthétique;544;54403;35440;35352;35445;;;;;;;;;;;
300165;300165;c2ec8eb03323f70f;835cfd943a25c0cf;Campagne synthétique;544;54404;35955;35954;35773;34316;35771;35810;;;;;;;;
300165;300165;c2ec8eb03323f70f;835cfd943a25c0cf;Campagne synthétique;544;54405;35610;33425;36827;36816;35611;35968;35874;;;;;;;
300165;300165;c2ec8eb03323f70f;835cfd943a25c0cf;Campagne synthétique;544;54406;36811;;;;;;;;;;;;;
300165;300165;c2ec8eb03323f70f;835cfd943a25c0cf;Campagne synthétique;544;54407;36789;35598;35597;36779;35600;36785;;;;;;;;
300165;300165;c2ec8eb03323f70f;835cfd943a25c0cf;Campagne synthétique;544;54408;35869;;;;;;;;;;;;;
300165;300165;c2ec8eb03323f70f;835cfd943a25c0cf;Campagne synthétique;544;54409;36790;36794;;;;;;;;;;;;
300166;300166;39b5d07919e4fab6;3171649646b84d28;Campagne synthétique;544;54401;35441;36086;;;;;;;;;;;;
300166;300166;39b5d07919e4fab6;3171649646b84d28;Campagne synthétique;544;54402;36813;36815;;;;;;;;;;;;
300166;300166;39b5d07919e4fab6;3171649646b84d28;Campagne synthétique;544;54403;36087;35352;35400;35307;35440;35445;36105;33796;;;;;;
300166;300166;39b5d07919e4fab6;3171649646b84d28;Campagne synthétique;544;54404;35771;35809;35955;35810;35773;35076;35954;;;;;;;
300166;300166;39b5d07919e4fab6;3171649646b84d28;Campagne synthétique;544;54405;36816;34689;33425;35610;36827;35428;;;;;;;;
300166;300166;39b5d07919e4fab6;3171649646b84d28;Campagne synthétique;544;54406;36809;36810;36811;36807;;;;;;;;;;
300166;300166;39b5d07919e4fab6;3171649646b84d28;Campagne synthétique;544;54407;35597;36789;36780;;;;;;;;;;;
300166;300166;39b5d07919e4fab6;3171649646b84d28;Campagne synthétique;544;54408;;;;;;;;;;;;;;
300166;300166;39b5d07919e4fab6;3171649646b84d28;Campagne synthétique;544;54409;36794;36791;;;;;;;;;;;;
300167;300167;dc072833d2a2ba84;7803c7c3359f3b98;Campagne synthétique;544;54401;36086;35308;35441;;;;;;;;;;;
300167;300167;dc072833d2a2ba84;7803c7c3359f3b98;Campagne synthétique;544;54402;36814;36813;36815;36038;;;;;;;;;;
300167;300167;dc072833d2a2ba84;7803c7c3359f3b98;Campagne synthétique;544;54403;35352;;;;;;;;;;;;;
300167;300167;dc072833d2a2ba84;7803c7c3359f3b98;Campagne synthétique;544;54404;35956;35076;35771;35773;35810;35776;35955;35954;;;;;;
300167;300167;dc072833d2a2ba84;7803c7c3359f3b98;Campagne synthétique;544;54405;35968;33471;;;;;;;;;;;;
300167;300167;dc072833d2a2ba84;7803c7c3359f3b98;Campagne synthétique;544;54406;36810;36811;36809;36807;;;;;;;;;;
300167;300167;dc072833d2a2ba84;7803c7c3359f3b98;Campagne synthétique;544;54407;36780;35600;36789;;;;;;;;;;;
300167;300167;dc072833d2a2ba84;7803c7c3359f3b98;Campagne synthétique;544;54408;36774;;;;;;;;;;;;;
300167;300167;dc072833d2a2ba84;7803c7c3359f3b98;Campagne synthétique;544;54409;36791;36792;36794;36790;;;;;;;;;;
300168;300168;b7de5ebe98d7929d;a222725129f0d4ff;Campagne synthétique;544;54401;35308;;;;;;;;;;;;;
300168;300168;b7de5ebe98d7929d;a222725129f0d4ff;Campagne synthétique;544;54402;36814;36038;36813;36815;;;;;;;;;;
300168;300168;b7de5ebe98d7929d;a222725129f0d4ff;Campagne synthétique;544;54403;33796;36088;35352;35445;35440;35400;35307;36087;;;;;;
300168;300168;b7de5ebe98d7929d;a222725129f0d4ff;Campagne synthétique;544;54404;35773;35956;35776;;;;;;;;;;;
300168;300168;b7de5ebe98d7929d;a222725129f0d4ff;Campagne synthétique;544;54405;35428;36858;35611;35874;35968;;;;;;;;;
300168;300168;b7de5ebe98d7929d;a222725129f0d4ff;Campagne synthétique;544;54406;36809;;;;;;;;;;;;;
300168;300168;b7de5ebe98d7929d;a222725129f0d4ff;Campagne synthétique;544;54407;35598;;;;;;;;;;;;;
300168;300168;b7de5ebe98d7929d;a222725129f0d4ff;Campagne synthétique;544;54408;35869;36774;36775;;;;;;;;;;;
300168;300168;b7de5ebe98d7929d;a222725129f0d4ff;Campagne synthétique;544;54409;36794;;;;;;;;;;;;;
300169;300169;dfc5b3a7399f9860;c691ef1b0ea9b30b;Campagne synthétique;544;54401;35441;;;;;;;;;;;;;
300169;300169;dfc5b3a7399f9860;c691ef1b0ea9b30b;Campagne synthétique;544;54402;36815;;;;;;;;;;;;;
300169;300169;dfc5b3a7399f9860;c691ef1b0ea9b30b;Campagne synthétique;544;54403;36088;35440;36105;35445;33796;35352;36087;35307;;;;;;
300169;300169;dfc5b3a7399f9860;c691ef1b0ea9b30b;Campagne synthétique;544;54404;35954;35809;35955;;;;;;;;;;;
300169;300169;dfc5b3a7399f9860;c691ef1b0ea9b30b;Campagne synthétique;544;54405;34689;;;;;;;;;;;;;
300169;300169;dfc5b3a7399f9860;c691ef1b0ea9b30b;Campagne synthétique;544;54406;36807;36809;36810;36811;;;;;;;;;;
300169;300169;dfc5b3a7399f9860;c691ef1b0ea9b30b;Campagne synthétique;544;54407;36789;36779;35597;36780;36785;35600;35598;;;;;;;
300169;300169;dfc5b3a7399f9860;c691ef1b0ea9b30b;Campagne synthétique;544;54408;36775;35869;;;;;;;;;;;;
300169;300169;dfc5b3a7399f9860;c691ef1b0ea9b30b;Campagne synthétique;544;54409;36794;36792;36791;36790;;;;;;;;;;
300170;300170;9bd583ee54bd0b63;6914cda156f83dff;Campagne synthétique;544;54401;35441;;;;;;;;;;;;;
300170;300170;9bd583ee54bd0b63;6914cda156f83dff;Campagne synthétique;544;54402;36815;36813;36814;36038;;;;;;;;;;
300170;300170;9bd583ee54bd0b63;6914cda156f83dff;Campagne synthétique;544;54403;35307;36087;36088;35352;35440;36105;35400;;;;;;;
300170;300170;9bd583ee54bd0b63;6914cda156f83dff;Campagne synthétique;544;54404;35809;35810;;;;;;;;;;;;
300170;300170;9bd583ee54bd0b63;6914cda156f83dff;Campagne synthétique;544;54405;35610;35412;36825;35611;35968;36806;36816;33471;;;;;;
300170;300170;9bd583ee54bd0b63;6914cda156f83dff;Campagne synthétique;544;54406;36807;36809;36810;36811;;;;;;;;;;
300170;300170;9bd583ee54bd0b63;6914cda156f83dff;Campagne synthétique;544;54407;35600;35598;36780;36779;36785;35597;;;;;;;;
300170;300170;9bd583ee54bd0b63;6914cda156f83dff;Campagne synthétique;544;54408;36775;;;;;;;;;;;;;
300170;300170;9bd583ee54bd0b63;6914cda156f83dff;Campagne synthétique;544;54409;36794;36790;36791;36792;;;;;;;;;;
300171;300171;df99f2d74578387d;6f3564734c1864d0;Campagne synthétique;544;54401;35308;36086;35441;;;;;;;;;;;
300171;300171;df99f2d74578387d;6f3564734c1864d0;Campagne synthétique;544;54402;36813;36038;36815;36814;;;;;;;;;;
300171;300171;df99f2d74578387d;6f3564734c1864d0;Campagne synthétique;544;54403;35445;36088;36087;36105;35400;;;;;;;;;
300171;300171;df99f2d74578387d;6f3564734c1864d0;Campagne synthétique;544;54404;35956;35771;35954;37032;35809;;;;;;;;;
300171;300171;df99f2d74578387d;6f3564734c1864d0;Campagne synthétique;544;54405;34780;36806;33425;36825;35435;;;;;;;;;
300171;300171;df99f2d74578387d;6f3564734c1864d0;Campagne synthétique;544;54406;36811;36809;;;;;;;;;;;;
300171;300171;df99f2d74578387d;6f3564734c1864d0;Campagne synthétique;544;54407;36785;36789;36780;36779;35598;35600;35597;;;;;;;
300171;300171;df99f2d74578387d;6f3564734c1864d0;Campagne synthétique;544;54408;35869;;;;;;;;;;;;;
300171;300171;df99f2d74578387d;6f3564734c1864d0;Campagne synthétique;544;54409;36790;36794;;;;;;;;;;;;
300172;300172;a15101a69f83d58f;ba93304abbb786c2;Campagne synthétique;544;54401;35308;;;;;;;;;;;;;
300172;300172;a15101a69f83d58f;ba93304abbb786c2;Campagne synthétique;544;54402;36813;36815;;;;;;;;;;;;
300172;300172;a15101a69f83d58f;ba93304abbb786c2;Campagne synthétique;544;54403;35307;35440;36087;35400;;;;;;;;;;
300172;300172;a15101a69f83d58f;ba93304abbb786c2;Campagne synthétique;544;54404;35809;35773;35771;35810;35956;34316;35954;;;;;;;
300172;300172;a15101a69f83d58f;ba93304abbb786c2;Campagne synthétique;544;54405;33425;36816;35610;34780;35412;35874;35435;36858;;;;;;
300172;300172;a15101a69f83d58f;ba93304abbb786c2;Campagne synthétique;544;54406;36811;;;;;;;;;;;;;
300172;300172;a15101a69f83d58f;ba93304abbb786c2;Campagne synthétique;544;54407;36779;36785;36780;35600;35597;35598;36789;;;;;;;
300172;300172;a15101a69f83d58f;ba93304abbb786c2;Campagne synthétique;544;54408;36775;36774;35869;;;;;;;;;;;
300172;300172;a15101a69f83d58f;ba93304abbb786c2;Campagne synthétique;544;54409;36794;;;;;;;;;;;;;
300173;300173;8bbe3d2fd0584911;6cf25eccc8650560;Campagne synthétique;544;54401;35308;35441;36086;;;;;;;;;;;
300173;300173;8bbe3d2fd0584911;6cf25eccc8650560;Campagne synthétique;544;54402;36815;;;;;;;;;;;;;
300173;300173;8bbe3d2fd0584911;6cf25eccc8650560;Campagne synthétique;544;54403;36088;36087;33796;35307;35352;35445;;;;;;;;
300173;300173;8bbe3d2fd0584911;6cf25eccc8650560;Campagne synthétique;544;54404;35954;35810;35776;35956;35955;35076;37032;35773;;;;;;
300173;300173;8bbe3d2fd0584911;6cf25eccc8650560;Campagne synthétique;544;54405;36806;35970;36825;35972;36858;34689;35874;;;;;;;
300173;300173;8bbe3d2fd0584911;6cf25eccc8650560;Campagne synthétique;544;54406;36811;;;;;;;;;;;;;
300173;300173;8bbe3d2fd0584911;6cf25eccc8650560;Campagne synthétique;544;54407;35598;36780;;;;;;;;;;;;
300173;300173;8bbe3d2fd0584911;6cf25eccc8650560;Campagne synthétique;544;54408;36774;36775;;;;;;;;;;;;
300173;300173;8bbe3d2fd0584911;6cf25eccc8650560;Campagne synthétique;544;54409;36790;;;;;;;;;;;;;
300174;300174;7630bba284d9a10b;785803c86e7a86c4;Campagne synthétique;544;54401;35441;35308;;;;;;;;;;;;
300174;300174;7630bba284d9a10b;785803c86e7a86c4;Campagne synthétique;544;54402;36038;;;;;;;;;;;;;
300174;300174;7630bba284d9a10b;785803c86e7a86c4;Campagne synthétique;544;54403;35400;35307;;;;;;;;;;;;
300174;300174;7630bba284d9a10b;785803c86e7a86c4;Campagne synthétique;544;54404;35955;35956;37032;35809;34316;35776;35771;35773;;;;;;
300174;300174;7630bba284d9a10b;785803c86e7a86c4;Campagne synthétique;544;54405;33471;36816;;;;;;;;;;;;
300174;300174;7630bba284d9a10b;785803c86e7a86c4;Campagne synthétique;544;54406;36807;;;;;;;;;;;;;
300174;300174;7630bba284d9a10b;785803c86e7a86c4;Campagne synthétique;544;54407;36789;35597;36780;36785;35600;;;;;;;;;
300174;300174;7630bba284d9a10b;785803c86e7a86c4;Campagne synthétique;544;54408;35869;36775;36774;;;;;;;;;;;
300174;300174;7630bba284d9a10b;785803c86e7a86c4;Campagne synthétique;544;54409;36794;36792;36791;;;;;;;;;;;
300175;300175;5c6242d7ec3403cc;030147284003a264;Campagne synthétique;544;54401;35308;;;;;;;;;;;;;
300175;300175;5c6242d7ec3403cc;030147284003a264;Campagne synthétique;544;54402;36813;36038;36814;;;;;;;;;;;
300175;300175;5c6242d7ec3403cc;030147284003a264;Campagne synthétique;544;54403;33796;35400;36087;36088;35352;35440;35445;;;;;;;
300175;300175;5c6242d7ec3403cc;030147284003a264;Campagne synthétique;544;54404;35956;34316;35776;35954;35773;;;;;;;;;
300175;300175;5c6242d7ec3403cc;030147284003a264;Campagne synthétique;544;54405;35610;35412;36806;35435;36816;36858;35611;;;;;;;
300175;300175;5c6242d7ec3403cc;030147284003a264;Campagne synthétique;544;54406;36807;36809;36811;;;;;;;;;;;
300175;300175;5c6242d7ec3403cc;030147284003a264;Campagne synthétique;544;54407;36789;36780;35597;36785;35598;35600;;;;;;;;
300175;300175;5c6242d7ec3403cc;030147284003a264;Campagne synthétique;544;54408;36774;;;;;;;;;;;;;
300175;300175;5c6242d7ec3403cc;030147284003a264;Campagne synthétique;544;54409;36791;;;;;;;;;;;;;
300176;300176;40707dc4b97c3f53;739b2a3b2145da5d;Campagne synthétique;544;54401;36086;;;;;;;;;;;;;
300176;300176;40707dc4b97c3f53;739b2a3b2145da5d;Campagne synthétique;544;54402;36815;36813;36814;;;;;;;;;;;
300176;300176;40707dc4b97c3f53;739b2a3b2145da5d;Campagne synthétique;544;54403;35445;33796;36087;35352;35440;35307;;;;;;;;
300176;300176;40707dc4b97c3f53;739b2a3b2145da5d;Campagne synthétique;544;54404;35776;35954;35810;35076;35956;35771;37032;35773;;;;;;
300176;300176;40707dc4b97c3f53;739b2a3b2145da5d;Campagne synthétique;544;54405;33471;35968;;;;;;;;;;;;
300176;300176;40707dc4b97c3f53;739b2a3b2145da5d;Campagne synthétique;544;54406;36810;36807;;;;;;;;;;;;
300176;300176;40707dc4b97c3f53;739b2a3b2145da5d;Campagne synthétique;544;54407;35600;36780;36789;35598;35597;;;;;;;;;
300176;300176;40707dc4b97c3f53;739b2a3b2145da5d;Campagne synthétique;544;54408;;;;;;;;;;;;;;
300176;300176;40707dc4b97c3f53;739b2a3b2145da5d;Campagne synthétique;544;54409;36791;36794;36792;;;;;;;;;;;
300177;300177;f23d842a45cbafdf;da47cdff7c2d727b;Campagne synthétique;544;54401;36086;;;;;;;;;;;;;
300177;300177;f23d842a45cbafdf;da47cdff7c2d727b;Campagne synthétique;544;54402;;;;;;;;;;;;;;
300177;300177;f23d842a45cbafdf;da47cdff7c2d727b;Campagne synthétique;544;54403;35307;33796;36087;35445;36088;35400;;;;;;;;
300177;300177;f23d842a45cbafdf;da47cdff7c2d727b;Campagne synthétique;544;54404;35076;;;;;;;;;;;;;
300177;300177;f23d842a45cbafdf;da47cdff7c2d727b;Campagne synthétique;544;54405;36858;35610;35970;35412;;;;;;;;;;
300177;300177;f23d842a45cbafdf;da47cdff7c2d727b;Campagne synthétique;544;54406;36811;36810;;;;;;;;;;;;
300177;300177;f23d842a45cbafdf;da47cdff7c2d727b;Campagne synthétique;544;54407;35600;;;;;;;;;;;;;
300177;300177;f23d842a45cbafdf;da47cdff7c2d727b;Campagne synthétique;544;54408;36774;;;;;;;;;;;;;
300177;300177;f23d842a45cbafdf;da47cdff7c2d727b;Campagne synthétique;544;54409;36794;36791;;;;;;;;;;;;
300178;300178;4c0db132f504b427;20d45f49fdae0934;Campagne synthétique;544;54401;35441;;;;;;;;;;;;;
300178;300178;4c0db132f504b427;20d45f49fdae0934;Campagne synthétique;544;54402;36813;36815;36038;36814;;;;;;;;;;
300178;300178;4c0db132f504b427;20d45f49fdae0934;Campagne synthétique;544;54403;36105;36087;36088;35352;35440;35400;35445;;;;;;;
300178;300178;4c0db132f504b427;20d45f49fdae0934;Campagne synthétique;544;54404;35076;34316;35771;35810;35955;35773;35954;37032;;;;;;
300178;300178;4c0db132f504b427;20d45f49fdae0934;Campagne synthétique;544;54405;35435;36816;;;;;;;;;;;;
300178;300178;4c0db132f504b427;20d45f49fdae0934;Campagne synthétique;544;54406;36810;36807;;;;;;;;;;;;
300178;300178;4c0db132f504b427;20d45f49fdae0934;Campagne synthétique;544;54407;35597;36789;35600;36780;;;;;;;;;;
300178;300178;4c0db132f504b427;20d45f49fdae0934;Campagne synthétique;544;54408;;;;;;;;;;;;;;
300178;300178;4c0db132f504b427;20d45f49fdae0934;Campagne synthétique;544;54409;36792;36791;36794;;;;;;;;;;;
